1.851320832967287444e+01 0.000000000000000000e+00
1.809819215115129509e+01 0.000000000000000000e+00
1.733725652634868908e+01 1.000000000000000000e+00
2.158077635779094550e+01 1.000000000000000000e+00
1.795400524930380470e+01 1.000000000000000000e+00
1.528130530455899816e+01 1.000000000000000000e+00
1.884129979104811170e+01 0.000000000000000000e+00
1.628844107084182014e+01 0.000000000000000000e+00
1.682983092202549358e+01 1.000000000000000000e+00
1.728251990690457873e+01 1.000000000000000000e+00
1.698542669528169213e+01 1.000000000000000000e+00
1.758372992838969040e+01 0.000000000000000000e+00
1.505283814566940137e+01 0.000000000000000000e+00
1.543075416692999369e+01 1.000000000000000000e+00
1.677982916630253030e+01 1.000000000000000000e+00
1.647393702653235081e+01 1.000000000000000000e+00
1.570386537250544201e+01 0.000000000000000000e+00
1.737064436103582210e+01 1.000000000000000000e+00
1.507677094198636425e+01 1.000000000000000000e+00
1.649019736315345952e+01 1.000000000000000000e+00
2.306978421646649480e+01 0.000000000000000000e+00
1.692271950652227019e+01 1.000000000000000000e+00
1.884598198416803783e+01 0.000000000000000000e+00
2.940989418782185538e+01 0.000000000000000000e+00
2.909167726686462885e+01 0.000000000000000000e+00
4.130045573045081397e+01 2.000000000000000000e+00
1.699948873299948460e+01 1.000000000000000000e+00
1.927934180128616148e+01 0.000000000000000000e+00
1.744040866032352000e+01 1.000000000000000000e+00
1.698201984054294655e+01 1.000000000000000000e+00
1.995093400354118529e+01 0.000000000000000000e+00
1.469324908064937318e+01 1.000000000000000000e+00
2.919246585913081304e+01 1.000000000000000000e+00
1.529434783772126139e+01 1.000000000000000000e+00
2.228539157099310941e+01 2.000000000000000000e+00
1.423464397668555925e+01 1.000000000000000000e+00
1.942918515118089218e+01 1.000000000000000000e+00
1.452563224413946230e+01 1.000000000000000000e+00
1.977755721514950693e+01 1.000000000000000000e+00
4.091844685412310412e+01 2.000000000000000000e+00
6.471921801534941210e+01 -1.000000000000000000e+00
1.580306244678183347e+01 0.000000000000000000e+00
1.802132713000424857e+01 0.000000000000000000e+00
1.489886319279602311e+01 1.000000000000000000e+00
1.985831793588980432e+01 0.000000000000000000e+00
2.838791661061002003e+01 0.000000000000000000e+00
1.461083563023002974e+01 1.000000000000000000e+00
1.587747818456216642e+01 0.000000000000000000e+00
4.118111754446302797e+01 1.000000000000000000e+00
2.096956990772962826e+01 0.000000000000000000e+00
1.996498103464306695e+01 0.000000000000000000e+00
2.431688276694929129e+01 0.000000000000000000e+00
4.546440023969150701e+01 1.000000000000000000e+00
3.057477974264854481e+01 0.000000000000000000e+00
1.484546365006293556e+01 0.000000000000000000e+00
2.160973281231560961e+01 0.000000000000000000e+00
1.491863822856203825e+01 -1.000000000000000000e+00
1.741379436881997123e+01 3.000000000000000000e+00
1.452669117806669519e+01 2.000000000000000000e+00
1.452006984917660048e+01 2.000000000000000000e+00
1.324088934363636660e+01 1.000000000000000000e+00
1.567355245894711935e+01 2.000000000000000000e+00
1.682851110911817472e+01 1.000000000000000000e+00
1.431600451629475756e+01 2.000000000000000000e+00
1.211379989616827402e+01 1.000000000000000000e+00
1.688702252458124065e+01 1.000000000000000000e+00
1.246219219551830015e+01 1.000000000000000000e+00
1.285716462707268448e+01 2.000000000000000000e+00
2.273310954571387299e+01 1.000000000000000000e+00
8.645138757313640454e+00 0.000000000000000000e+00
1.273879512446654516e+01 1.000000000000000000e+00
1.578468194446978146e+01 1.000000000000000000e+00
1.651114043636430750e+01 0.000000000000000000e+00
1.715166804597822292e+01 2.000000000000000000e+00
1.566483264690737620e+01 0.000000000000000000e+00
1.404411186735600126e+01 1.000000000000000000e+00
2.460285292351830222e+01 1.000000000000000000e+00
2.379629204987738689e+01 1.000000000000000000e+00
2.699823919421481122e+01 2.000000000000000000e+00
1.555971288953087139e+01 1.000000000000000000e+00
2.767179933185749974e+01 2.000000000000000000e+00
1.601815787007197045e+01 1.000000000000000000e+00
1.636709629508855812e+01 0.000000000000000000e+00
1.343632771444132956e+01 -1.000000000000000000e+00
